Source,Main Measure,Detailed Measure,Region,Age,Race,Units,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,
REMI v3.1,Population,Total Special Populations,King County,All Ages (0-100),Hispanic,Thousands,8.543,9.105,9.471,9.452,9.893,8.818,8.437,8.712,11.15,12.245,13.275,12.459,12.026,12.067,10.623,10.826,10.341,12.405,12.236,11.52,12.179,12.196,12.198,12.188,12.187,12.192,12.193,12.193,12.191,12.188,12.184,12.174,12.17,12.167,12.164,12.161,12.158,12.155,12.151,12.148,12.143,12.139,12.135,12.13,12.126,12.122,12.118,12.114,12.11,12.106,12.101,12.099,12.096,12.093,12.09,12.087,12.084,12.08,12.077,12.073,
REMI v3.1,Population,Total Special Populations,Kitsap County,All Ages (0-100),All Races,Thousands,20.62,21.549,21.869,21.424,20.858,19.514,19.065,29.138,28.116,31.167,42.922,39.317,35.342,34.081,34.919,35.559,35.592,38.013,42.483,34.929,34.801,35.173,35.204,35.005,34.984,35.076,35.11,35.112,35.06,34.997,34.902,34.694,34.613,34.538,34.471,34.415,34.351,34.279,34.207,34.124,34.031,33.937,33.846,33.755,33.665,33.576,33.488,33.402,33.315,33.221,33.128,33.071,33.012,32.951,32.885,32.817,32.748,32.679,32.607,32.53,
REMI v3.1,Population,Total Special Populations,Kitsap County,All Ages (0-100),White-NonHispanic,Thousands,15.228,15.869,16.112,15.757,15.301,14.182,13.835,20.547,19.737,21.794,29.493,26.931,24.198,22.967,23.254,23.612,23.309,24.739,27.375,22.556,22.412,22.639,22.658,22.537,22.524,22.58,22.601,22.602,22.57,22.532,22.474,22.347,22.297,22.252,22.211,22.176,22.137,22.093,22.049,21.998,21.942,21.884,21.828,21.773,21.718,21.664,21.61,21.557,21.504,21.447,21.39,21.355,21.319,21.282,21.242,21.2,21.158,21.116,21.072,21.025,
REMI v3.1,Population,Total Special Populations,Kitsap County,All Ages (0-100),Black-NonHispanic,Thousands,2.198,2.237,2.206,2.146,2.034,2.014,1.97,3.605,3.596,3.688,5.209,4.641,3.93,4.208,4.412,4.182,4.457,4.855,5.667,4.326,4.262,4.321,4.326,4.295,4.291,4.306,4.311,4.312,4.303,4.293,4.278,4.245,4.232,4.22,4.21,4.201,4.19,4.179,4.168,4.154,4.14,4.125,4.11,4.096,4.081,4.067,4.053,4.039,4.026,4.011,3.996,3.987,3.977,3.968,3.957,3.946,3.935,3.924,3.913,3.901,
REMI v3.1,Population,Total Special Populations,Kitsap County,All Ages (0-100),Other-NonHispanic,Thousands,1.859,1.974,2.058,2.045,2.045,1.886,1.85,2.525,2.395,2.976,4.073,3.89,3.737,3.497,3.634,3.927,3.867,4.075,4.482,3.78,3.791,3.823,3.825,3.809,3.807,3.815,3.817,3.818,3.813,3.808,3.8,3.782,3.775,3.769,3.763,3.759,3.753,3.747,3.741,3.734,3.726,3.718,3.711,3.703,3.695,3.688,3.68,3.673,3.666,3.658,3.65,3.645,3.64,3.635,3.629,3.624,3.618,3.612,3.606,3.599,
REMI v3.1,Population,Total Special Populations,Kitsap County,All Ages (0-100),Hispanic,Thousands,1.335,1.469,1.494,1.476,1.479,1.432,1.41,2.461,2.387,2.708,4.147,3.855,3.477,3.41,3.62,3.839,3.959,4.345,4.959,4.266,4.335,4.39,4.394,4.365,4.362,4.375,4.38,4.381,4.373,4.364,4.35,4.32,4.308,4.297,4.288,4.279,4.27,4.26,4.249,4.237,4.224,4.21,4.196,4.183,4.17,4.157,4.145,4.132,4.119,4.106,4.092,4.084,4.075,4.066,4.057,4.047,4.037,4.027,4.016,4.005,
REMI v3.1,Population,Total Special Populations,Pierce County,All Ages (0-100),All Races,Thousands,100.501,103.831,104.955,101.264,100.81,98.879,93.165,121.74,114.59,97.442,99.591,92.99,100.063,98.131,91.075,86.067,90.27,89.837,97,109.276,108.842,109.783,109.863,109.358,109.304,109.538,109.625,109.63,109.497,109.338,109.097,108.57,108.364,108.176,108.007,107.863,107.7,107.519,107.337,107.126,106.892,106.653,106.421,106.191,105.963,105.737,105.517,105.298,105.077,104.839,104.605,104.459,104.31,104.157,103.989,103.817,103.642,103.466,103.283,103.09,
REMI v3.1,Population,Total Special Populations,Pierce County,All Ages (0-100),White-NonHispanic,Thousands,69.021,70.882,71.535,68.784,68.209,66.165,62.072,80.706,75.545,63.953,64.911,59.976,63.985,61.918,56.578,52.641,54.624,53.854,57.816,64.712,63.779,64.354,64.402,64.094,64.061,64.204,64.257,64.26,64.179,64.082,63.934,63.613,63.487,63.372,63.269,63.181,63.082,62.971,62.86,62.731,62.588,62.442,62.3,62.16,62.02,61.883,61.748,61.614,61.479,61.334,61.191,61.101,61.01,60.917,60.814,60.709,60.603,60.495,60.383,60.265,
REMI v3.1,Population,Total Special Populations,Pierce County,All Ages (0-100),Black-NonHispanic,Thousands,13.754,14.094,14.094,13.522,13.152,12.96,12.396,17.185,15.367,11.388,11.456,10.595,11.908,11.626,10.731,10.195,11.008,10.8,11.904,13.706,13.587,13.737,13.75,13.669,13.661,13.698,13.712,13.713,13.692,13.666,13.628,13.544,13.511,13.481,13.454,13.431,13.405,13.377,13.348,13.314,13.277,13.239,13.202,13.165,13.129,13.093,13.058,13.023,12.988,12.95,12.913,12.889,12.866,12.841,12.814,12.787,12.759,12.731,12.702,12.671,
REMI v3.1,Population,Total Special Populations,Pierce County,All Ages (0-100),Other-NonHispanic,Thousands,9.44,9.927,10.261,10.159,10.346,10.112,9.579,11.541,11.638,11.779,12.295,11.956,12.727,12.97,12.609,12.427,12.927,13.234,14.142,15.225,15.426,15.506,15.513,15.47,15.465,15.485,15.493,15.493,15.482,15.468,15.448,15.403,15.386,15.37,15.356,15.344,15.33,15.315,15.299,15.281,15.262,15.242,15.222,15.203,15.183,15.164,15.146,15.127,15.108,15.088,15.069,15.056,15.044,15.031,15.016,15.002,14.987,14.972,14.957,14.94,
REMI v3.1,Population,Total Special Populations,Pierce County,All Ages (0-100),Hispanic,Thousands,8.287,8.928,9.064,8.8,9.103,9.642,9.118,12.307,12.04,10.322,10.928,10.463,11.443,11.617,11.156,10.804,11.711,11.949,13.138,15.633,16.049,16.186,16.198,16.125,16.117,16.151,16.163,16.164,16.145,16.122,16.087,16.01,15.98,15.953,15.928,15.907,15.883,15.857,15.831,15.8,15.766,15.731,15.697,15.664,15.631,15.598,15.566,15.534,15.502,15.467,15.433,15.412,15.39,15.368,15.343,15.318,15.293,15.267,15.241,15.213,
REMI v3.1,Population,Total Special Populations,Snohomish County,All Ages (0-100),All Races,Thousands,44.994,46.867,47.573,47.043,47.97,47.047,43.906,38.813,44.461,52.695,55.558,52.885,51.715,53.022,57.132,54.62,52.046,50.636,48.944,51.176,51.14,51.237,51.245,51.193,51.188,51.212,51.221,51.221,51.207,51.191,51.166,51.112,51.09,51.071,51.053,51.039,51.022,51.003,50.984,50.962,50.938,50.914,50.89,50.866,50.842,50.819,50.796,50.774,50.751,50.726,50.702,50.687,50.672,50.656,50.638,50.621,50.603,50.584,50.566,50.546,
REMI v3.1,Population,Total Special Populations,Snohomish County,All Ages (0-100),White-NonHispanic,Thousands,33.406,34.478,34.748,34.088,34.447,33.291,30.651,26.881,30.539,36.114,37.711,35.707,34.674,35,37.35,35.141,33.031,31.457,29.803,30.629,30.057,30.117,30.122,30.09,30.086,30.101,30.107,30.107,30.099,30.089,30.073,30.04,30.027,30.015,30.005,29.996,29.985,29.974,29.962,29.949,29.934,29.919,29.905,29.89,29.876,29.861,29.848,29.834,29.82,29.805,29.79,29.781,29.771,29.762,29.751,29.74,29.729,29.718,29.707,29.694,
REMI v3.1,Population,Total Special Populations,Snohomish County,All Ages (0-100),Black-NonHispanic,Thousands,3.2,3.32,3.337,3.32,3.383,3.455,3.442,2.844,3.428,3.332,4.194,3.752,3.488,4.058,4.091,4.289,3.86,4.113,4.337,4.308,4.346,4.362,4.363,4.355,4.354,4.358,4.359,4.359,4.357,4.354,4.35,4.342,4.338,4.335,4.332,4.33,4.327,4.324,4.321,4.318,4.314,4.31,4.306,4.303,4.299,4.295,4.292,4.288,4.284,4.28,4.277,4.274,4.272,4.269,4.266,4.264,4.261,4.258,4.255,4.252,
REMI v3.1,Population,Total Special Populations,Snohomish County,All Ages (0-100),Other-NonHispanic,Thousands,5.614,6.026,6.318,6.452,6.756,6.807,6.624,6.357,7.027,8.528,8.778,8.863,9.116,9.412,10.469,10.219,10.297,10.273,10.132,10.83,11.117,11.125,11.126,11.121,11.121,11.123,11.124,11.124,11.122,11.121,11.119,11.114,11.113,11.111,11.109,11.108,11.107,11.105,11.104,11.102,11.1,11.098,11.096,11.094,11.092,11.09,11.088,11.086,11.084,11.082,11.08,11.078,11.077,11.076,11.074,11.073,11.071,11.07,11.068,11.067,
REMI v3.1,Population,Total Special Populations,Snohomish County,All Ages (0-100),Hispanic,Thousands,2.774,3.044,3.17,3.183,3.385,3.494,3.188,2.731,3.467,4.721,4.875,4.563,4.437,4.552,5.222,4.972,4.858,4.793,4.671,5.408,5.62,5.634,5.635,5.627,5.626,5.63,5.631,5.631,5.629,5.627,5.623,5.615,5.612,5.61,5.607,5.605,5.602,5.6,5.597,5.594,5.59,5.587,5.583,5.58,5.576,5.573,5.57,5.566,5.563,5.559,5.556,5.554,5.551,5.549,5.547,5.544,5.541,5.539,5.536,5.533,
REMI v3.1,Population,Population 65 and Over,Region,Ages 65+,All Races,Thousands,336.678,339.476,342.937,347.116,352.796,360.02,367.721,378.769,394.477,408.734,422.604,447.007,468.035,489.384,511.384,533.116,553.88,574.829,595.913,598.555,615.598,639.799,663.705,687.402,711.734,736.297,760.694,784.76,808.095,828.414,846.181,863.357,880.72,899.688,921.045,942.201,958.452,971.355,982.979,995.776,1008.257,1022.699,1037.713,1054.301,1073.478,1093.775,1115.962,1139.716,1162.695,1188.331,1214.356,1240.291,1266.739,1295.47,1327.369,1359.364,1387.908,1413.851,1437.622,1459.604,
REMI v3.1,Population,Population 65 and Over,Region,Ages 65+,White-NonHispanic,Thousands,294.662,295.307,296.696,298.678,301.589,305.688,310.706,319.068,330.89,341.184,350.962,370.156,385.642,400.713,415.923,430.963,445.092,458.904,472.466,470.602,480.055,496.661,512.954,528.977,544.766,560.773,576.171,590.965,604.919,616.008,624.939,633.131,641.015,649.861,659.912,669.466,674.505,676.474,677.253,678.976,680.346,682.7,685.574,689.304,694.376,699.956,706.145,713.258,719.683,727.892,735.774,743.614,751.684,760.479,770.598,780.534,788.112,794.27,799.095,802.693,
REMI v3.1,Population,Population 65 and Over,Region,Ages 65+,Black-NonHispanic,Thousands,9.318,9.558,9.744,10.008,10.425,10.817,11.137,11.477,12.049,12.703,13.325,14.183,15.012,15.967,17.07,18.145,19.264,20.48,21.701,22.514,23.828,25.477,27.068,28.687,30.449,32.299,34.052,35.783,37.468,39.186,40.789,42.287,43.674,45.146,46.933,48.73,50.277,51.632,52.928,54.322,55.818,57.374,58.909,60.636,62.596,64.454,66.363,68.474,70.576,72.84,75.162,77.255,79.375,81.719,84.191,86.515,88.798,90.949,92.834,94.606,
REMI v3.1,Population,Population 65 and Over,Region,Ages 65+,Other-NonHispanic,Thousands,28.303,29.793,31.324,32.893,34.769,37.056,38.986,40.933,43.533,46.152,48.98,52.502,56.284,60.603,65.276,69.821,74.283,79.079,84.006,86.703,91.563,95.823,100.043,104.199,108.865,113.504,118.388,123.603,128.807,133.788,138.537,143.376,148.651,154.234,160.376,166.681,172.868,179.004,184.99,190.944,196.729,203.103,209.697,216.83,224.586,233.052,242.323,252.233,262.348,272.556,283.426,294.59,306.06,318.914,333.076,347.615,361.086,373.435,385.234,396.469,
REMI v3.1,Population,Population 65 and Over,Region,Ages 65+,Hispanic,Thousands,4.395,4.818,5.173,5.537,6.013,6.459,6.892,7.291,8.005,8.696,9.336,10.166,11.097,12.1,13.115,14.187,15.241,16.366,17.74,18.736,20.152,21.839,23.641,25.539,27.654,29.721,32.083,34.41,36.901,39.432,41.916,44.564,47.38,50.446,53.823,57.324,60.801,64.245,67.809,71.533,75.363,79.522,83.534,87.531,91.919,96.314,101.131,105.752,110.088,115.044,119.994,124.831,129.62,134.358,139.504,144.699,149.912,155.198,160.459,165.835,
REMI v3.1,Population,Population 65 and Over,King County,Ages 65+,All Races,Thousands,181.915,182.035,182.8,183.596,186.324,187.94,191.271,196.151,204.811,212.458,219.833,232.463,242.98,253.522,264.235,274.501,284.097,293.116,302.767,302.446,309.96,320.379,330.837,341.093,351.831,362.971,374.167,385.608,396.797,406.834,415.882,424.779,434.323,445.401,457.961,470.382,480.291,488.758,497.015,505.665,514.468,524.082,534.178,544.73,557.001,569.999,584.207,599.674,615.05,631.996,649.693,667.214,685.491,705.617,728.106,750.658,770.948,789.556,806.824,822.875,
REMI v3.1,Population,Population 65 and Over,King County,Ages 65+,White-NonHispanic,Thousands,153.943,152.987,152.555,152.18,153.254,153.202,155.078,158.455,164.73,169.908,174.781,184.204,191.232,197.838,204.4,210.676,216.334,221.25,226.529,224.104,227.588,233.947,240.253,246.286,252.333,258.646,264.885,271.064,276.982,281.816,285.832,289.535,293.376,298.218,303.795,308.843,311.717,313.283,314.5,316.169,317.744,319.657,321.947,324.36,327.657,331.34,335.223,339.743,344.07,349.393,354.857,360.042,365.49,371.406,378.004,384.552,389.653,393.982,397.398,400.002,
REMI v3.1,Population,Population 65 and Over,King County,Ages 65+,Black-NonHispanic,Thousands,6.349,6.432,6.563,6.685,6.959,7.173,7.322,7.531,7.885,8.321,8.697,9.25,9.773,10.383,11.057,11.71,12.356,13.067,13.781,14.061,14.658,15.551,16.444,17.33,18.298,19.371,20.372,21.328,22.266,23.209,24.057,24.875,25.708,26.626,27.731,28.847,29.8,30.63,31.473,32.393,33.393,34.452,35.41,36.495,37.753,38.992,40.311,41.804,43.273,44.873,46.52,48.063,49.607,51.32,53.17,54.861,56.586,58.22,59.674,60.997,
REMI v3.1,Population,Population 65 and Over,King County,Ages 65+,Other-NonHispanic,Thousands,19.028,19.817,20.715,21.569,22.725,23.98,25.124,26.212,27.832,29.512,31.29,33.483,35.902,38.69,41.63,44.463,47.265,50.165,53.199,54.587,57.378,59.731,62.129,64.523,67.204,69.935,72.731,75.761,78.85,81.922,84.804,87.792,91.163,94.858,98.94,103.328,107.529,111.764,116.016,120.089,124.242,128.717,133.404,138.421,143.925,149.728,156.155,163.147,170.34,177.688,185.468,193.48,201.9,211.554,222.468,233.758,244.092,253.518,262.73,271.496,
REMI v3.1,Population,Population 65 and Over,King County,Ages 65+,Hispanic,Thousands,2.595,2.799,2.967,3.162,3.386,3.585,3.747,3.953,4.364,4.718,5.065,5.526,6.073,6.612,7.147,7.653,8.141,8.633,9.258,9.694,10.336,11.149,12.012,12.954,13.997,15.019,16.179,17.454,18.699,19.887,21.19,22.576,24.076,25.698,27.495,29.365,31.244,33.081,35.027,37.014,39.088,41.257,43.417,45.454,47.666,49.939,52.518,54.98,57.367,60.042,62.848,65.629,68.494,71.337,74.465,77.487,80.617,83.836,87.023,90.38,
REMI v3.1,Population,Population 65 and Over,Kitsap County,Ages 65+,All Races,Thousands,25.114,25.653,26.194,26.711,27.032,28.619,29.647,31.005,32.327,33.595,34.742,36.798,38.485,40.507,42.526,44.66,46.543,48.457,50.418,50.861,52.523,54.723,56.777,58.662,60.556,62.342,64.11,65.683,67.162,68.243,69.07,69.723,70.327,70.852,71.449,72.029,72.213,72.164,71.868,71.696,71.505,71.476,71.412,71.567,71.716,71.865,72.177,72.616,72.828,73.249,73.631,74.108,74.573,75.1,75.767,76.494,77.19,77.9,78.537,79.076,
REMI v3.1,Population,Population 65 and Over,Kitsap County,Ages 65+,White-NonHispanic,Thousands,23.272,23.708,24.137,24.534,24.735,26.072,26.949,28.173,29.282,30.403,31.347,33.123,34.544,36.245,37.965,39.792,41.348,42.879,44.497,44.744,46.034,47.838,49.481,50.985,52.442,53.791,55.109,56.271,57.32,57.974,58.408,58.718,58.983,59.146,59.384,59.607,59.454,59.055,58.502,58.013,57.517,57.118,56.719,56.492,56.302,56.088,55.953,55.914,55.77,55.719,55.659,55.67,55.735,55.797,55.921,56.08,56.211,56.311,56.411,56.436,
REMI v3.1,Population,Population 65 and Over,Kitsap County,Ages 65+,Black-NonHispanic,Thousands,0.239,0.233,0.225,0.238,0.248,0.286,0.286,0.3,0.315,0.318,0.328,0.362,0.373,0.404,0.418,0.448,0.489,0.526,0.564,0.62,0.661,0.699,0.739,0.784,0.84,0.888,0.933,0.979,1.031,1.082,1.128,1.165,1.199,1.231,1.269,1.314,1.348,1.379,1.406,1.432,1.466,1.494,1.529,1.567,1.599,1.63,1.664,1.7,1.732,1.762,1.787,1.813,1.832,1.873,1.927,1.973,2.02,2.08,2.143,2.209,
REMI v3.1,Population,Population 65 and Over,Kitsap County,Ages 65+,Other-NonHispanic,Thousands,1.372,1.455,1.53,1.587,1.658,1.828,1.955,2.055,2.174,2.283,2.428,2.63,2.838,3.039,3.268,3.48,3.687,3.945,4.143,4.229,4.452,4.695,4.948,5.16,5.403,5.659,5.914,6.149,6.393,6.599,6.814,6.967,7.106,7.254,7.411,7.573,7.711,7.855,7.935,8.048,8.138,8.252,8.369,8.489,8.59,8.731,8.893,9.063,9.197,9.378,9.552,9.759,9.914,10.115,10.372,10.64,10.908,11.194,11.462,11.672,
REMI v3.1,Population,Population 65 and Over,Kitsap County,Ages 65+,Hispanic,Thousands,0.231,0.257,0.302,0.352,0.391,0.433,0.457,0.477,0.556,0.591,0.638,0.683,0.73,0.82,0.875,0.94,1.02,1.107,1.214,1.268,1.376,1.492,1.609,1.733,1.871,2.004,2.155,2.284,2.417,2.589,2.72,2.873,3.039,3.221,3.385,3.535,3.7,3.875,4.025,4.203,4.384,4.612,4.794,5.019,5.225,5.415,5.667,5.938,6.129,6.39,6.633,6.867,7.092,7.315,7.546,7.801,8.051,8.316,8.52,8.76,
REMI v3.1,Population,Population 65 and Over,Pierce County,Ages 65+,All Races,Thousands,72.412,73.495,74.448,75.731,77.166,79.234,80.847,83.387,86.022,88.399,90.953,95.732,100.162,104.739,109.6,114.366,118.778,123.73,128.584,129.44,133.409,139.148,144.725,150.203,155.837,161.479,166.993,172.142,176.959,181.208,184.85,188.395,191.605,194.808,198.506,202.123,204.797,206.593,207.972,209.723,211.227,213.234,215.203,217.688,220.771,223.857,227.07,230.486,233.634,237.21,240.587,243.997,247.496,251.311,255.387,259.696,263.664,267.272,270.453,273.469,
REMI v3.1,Population,Population 65 and Over,Pierce County,Ages 65+,White-NonHispanic,Thousands,64.132,64.659,65.225,66.095,66.972,68.416,69.536,71.592,73.593,75.309,77.189,81.06,84.549,88.064,91.713,95.221,98.424,101.973,105.359,105.094,107.388,111.476,115.51,119.544,123.456,127.426,131.166,134.654,137.881,140.455,142.534,144.502,146.199,147.845,149.798,151.751,152.739,153.025,152.903,153.095,153.195,153.55,153.832,154.554,155.562,156.499,157.546,158.678,159.64,160.954,162.02,163.201,164.444,165.806,167.412,169.159,170.486,171.456,172.163,172.806,
REMI v3.1,Population,Population 65 and Over,Pierce County,Ages 65+,Black-NonHispanic,Thousands,2.437,2.546,2.592,2.677,2.788,2.901,3.037,3.117,3.269,3.419,3.587,3.785,4.011,4.261,4.563,4.842,5.151,5.499,5.852,6.168,6.647,7.157,7.593,8.053,8.565,9.083,9.543,9.975,10.36,10.785,11.202,11.565,11.813,12.059,12.379,12.667,12.906,13.119,13.29,13.459,13.582,13.744,13.994,14.262,14.617,14.9,15.148,15.447,15.712,16.034,16.34,16.62,16.928,17.333,17.722,18.094,18.444,18.756,18.993,19.237,
REMI v3.1,Population,Population 65 and Over,Pierce County,Ages 65+,Other-NonHispanic,Thousands,4.917,5.247,5.511,5.761,6.079,6.447,6.72,7.017,7.402,7.775,8.157,8.669,9.206,9.832,10.541,11.25,11.887,12.667,13.417,13.995,14.863,15.64,16.359,16.998,17.762,18.483,19.322,20.132,20.827,21.51,22.161,22.855,23.62,24.326,25.078,25.79,26.547,27.21,27.85,28.526,29.096,29.762,30.423,31.079,31.861,32.842,33.832,34.89,35.959,36.911,37.957,39.047,40.158,41.354,42.54,43.733,45.037,46.392,47.595,48.785,
REMI v3.1,Population,Population 65 and Over,Pierce County,Ages 65+,Hispanic,Thousands,0.926,1.043,1.12,1.198,1.327,1.47,1.554,1.661,1.758,1.896,2.019,2.217,2.397,2.583,2.782,3.054,3.317,3.59,3.957,4.183,4.511,4.876,5.264,5.608,6.053,6.487,6.962,7.38,7.89,8.458,8.953,9.474,9.974,10.578,11.251,11.916,12.604,13.238,13.929,14.643,15.353,16.178,16.954,17.793,18.731,19.617,20.544,21.472,22.323,23.311,24.27,25.129,25.965,26.818,27.713,28.711,29.697,30.668,31.703,32.641,
REMI v3.1,Population,Population 65 and Over,Snohomish County,Ages 65+,All Races,Thousands,57.237,58.293,59.495,61.078,62.274,64.227,65.956,68.226,71.317,74.281,77.076,82.013,86.408,90.616,95.023,99.589,104.462,109.527,114.143,115.808,119.706,125.549,131.365,137.444,143.51,149.506,155.424,161.327,167.177,172.129,176.379,180.461,184.465,188.627,193.128,197.666,201.151,203.84,206.124,208.692,211.057,213.906,216.92,220.316,223.99,228.055,232.508,236.94,241.184,245.876,250.444,254.971,259.179,263.443,268.109,272.515,276.107,279.123,281.808,284.184,
REMI v3.1,Population,Population 65 and Over,Snohomish County,Ages 65+,White-NonHispanic,Thousands,53.315,53.953,54.779,55.869,56.628,57.998,59.143,60.848,63.285,65.563,67.645,71.768,75.318,78.566,81.844,85.274,88.987,92.801,96.081,96.66,99.045,103.4,107.709,112.162,116.534,120.911,125.011,128.975,132.735,135.763,138.166,140.377,142.457,144.653,146.935,149.265,150.595,151.111,151.348,151.7,151.889,152.375,153.075,153.898,154.856,156.029,157.422,158.922,160.204,161.825,163.237,164.701,166.015,167.47,169.261,170.743,171.762,172.521,173.122,173.449,
REMI v3.1,Population,Population 65 and Over,Snohomish County,Ages 65+,Black-NonHispanic,Thousands,0.293,0.347,0.364,0.408,0.43,0.457,0.492,0.529,0.58,0.645,0.712,0.786,0.856,0.92,1.03,1.145,1.268,1.388,1.504,1.665,1.862,2.07,2.292,2.519,2.746,2.957,3.205,3.5,3.81,4.111,4.402,4.681,4.955,5.229,5.554,5.902,6.222,6.504,6.759,7.038,7.377,7.683,7.976,8.312,8.627,8.931,9.24,9.523,9.858,10.171,10.514,10.76,11.006,11.193,11.372,11.588,11.749,11.893,12.025,12.164,
REMI v3.1,Population,Population 65 and Over,Snohomish County,Ages 65+,Other-NonHispanic,Thousands,2.986,3.274,3.568,3.976,4.307,4.801,5.187,5.649,6.125,6.583,7.105,7.72,8.338,9.043,9.837,10.629,11.443,12.302,13.246,13.892,14.87,15.757,16.608,17.518,18.496,19.427,20.421,21.561,22.736,23.756,24.758,25.761,26.762,27.796,28.947,29.991,31.081,32.175,33.189,34.28,35.253,36.372,37.501,38.841,40.21,41.751,43.444,45.134,46.853,48.579,50.449,52.305,54.088,55.892,57.696,59.483,61.05,62.332,63.447,64.516,
REMI v3.1,Population,Population 65 and Over,Snohomish County,Ages 65+,Hispanic,Thousands,0.643,0.719,0.784,0.825,0.909,0.971,1.134,1.2,1.327,1.49,1.614,1.74,1.896,2.086,2.311,2.541,2.763,3.037,3.311,3.591,3.929,4.322,4.756,5.244,5.733,6.211,6.787,7.291,7.895,8.498,9.053,9.641,10.291,10.949,11.692,12.509,13.253,14.051,14.827,15.674,16.538,17.475,18.368,19.265,20.297,21.344,22.402,23.362,24.269,25.301,26.244,27.206,28.07,28.889,29.78,30.701,31.546,32.377,33.213,34.055,
REMI v3.1,Population,School Aged Children (Ages 5-17),Region,Ages 5-17,All Races,Thousands,596.941,596.854,594.075,593.43,593.791,596.872,597.982,598.552,602.69,604.135,604.799,608.827,614.196,619.841,626.394,634.047,640.852,644.894,647.773,665.445,660.776,665.698,671.258,675.809,678.02,677.337,680.53,683.021,686.084,689.635,692.127,694.309,695.423,696.299,697.328,698.605,700.809,702.46,705.232,704.56,704.169,704.357,705.445,707.465,710.466,714.461,719.361,725.145,731.795,739.084,746.978,755.337,763.962,772.672,781.379,789.968,798.266,806.187,813.704,820.796,
REMI v3.1,Population,School Aged Children (Ages 5-17),Region,Ages 5-17,White-NonHispanic,Thousands,419.378,413.378,405.282,398.492,391.515,386.143,379.1,370.889,364.259,357.668,352.676,349.94,347.641,345.3,343.682,342.278,340.758,337.598,334.19,338.71,331.465,330.748,330.031,329.66,328.623,326.412,325.837,324.906,323.669,322.834,321.1,318.927,316.133,313.21,310.494,307.922,305.497,302.422,299.509,294.98,290.737,286.918,283.718,281.154,279.25,277.997,277.337,277.237,277.674,278.526,279.745,281.258,282.93,284.654,286.362,287.975,289.401,290.58,291.495,292.133,
REMI v3.1,Population,School Aged Children (Ages 5-17),Region,Ages 5-17,Black-NonHispanic,Thousands,36.246,36.499,36.305,36.275,36.214,36.51,36.712,36.768,37.144,37.139,37.568,38.05,38.557,39.126,39.827,40.569,41.175,41.796,42.572,44.301,44.451,44.77,45.166,45.355,45.169,44.651,44.42,44.271,44.141,44.039,43.961,43.832,43.611,43.519,43.487,43.351,43.339,43.456,43.808,43.845,43.892,43.976,44.114,44.306,44.56,44.874,45.246,45.678,46.167,46.701,47.282,47.903,48.547,49.2,49.854,50.5,51.125,51.721,52.288,52.823,
REMI v3.1,Population,School Aged Children (Ages 5-17),Region,Ages 5-17,Other-NonHispanic,Thousands,97.696,100.336,102.959,105.765,109.17,112.806,116.319,120.309,124.751,128.355,131.098,134.368,138.112,142.306,146.414,150.994,155.881,160.257,163.552,170.564,172.18,175.728,179.817,183.338,186.613,189.175,192.904,196.248,200.083,203.659,206.824,210.174,213.246,216.037,218.562,221.373,224.586,227.236,230.119,232.001,233.897,235.922,238.172,240.681,243.472,246.569,249.953,253.634,257.606,261.783,266.174,270.713,275.358,280.055,284.779,289.499,294.155,298.731,303.217,307.607,
